parent_smiles,ring_fragment,mol_id
O=C(NC(=O)c1c(F)cccc1F)Nc1ccc(Oc2ccc(C(F)(F)F)cc2Cl)cc1F,Nc1ccc(O)cc1F,TOX21978
O=C(NC(=O)c1c(F)cccc1F)Nc1ccc(Oc2ccc(C(F)(F)F)cc2Cl)cc1F,Cc1ccc(O)c(Cl)c1,TOX21978
COc1cc(C(=O)NCc2ccc(OCCN(C)C)cc2)cc(OC)c1OC,Cc1cc(O)c(O)c(O)c1,TOX27754
COc1cc(C(=O)NCc2ccc(OCCN(C)C)cc2)cc(OC)c1OC,Cc1ccc(O)cc1,TOX27754
CC(C)NC(=N)NC(=N)Nc1ccc(Cl)cc1,Nc1ccc(Cl)cc1,TOX27756
CCCCOc1ccc(OCCCN2CCOCC2)cc1,Oc1ccc(O)cc1,TOX27757
CCCCOc1ccc(OCCCN2CCOCC2)cc1,CN1CCOCC1,TOX27757
CN1CCC(OC(c2ccccc2)c2ccccc2)CC1,CN1CCC(O)CC1,TOX27752
CN1CCC(OC(c2ccccc2)c2ccccc2)CC1,Cc1ccccc1,TOX27752
CN1CCC(OC(c2ccccc2)c2ccccc2)CC1,Cc1ccccc1,TOX27752
CN1CCN(C(c2ccccc2)c2ccccc2)CC1,CN1CCN(C)CC1,TOX27753
CN1CCN(C(c2ccccc2)c2ccccc2)CC1,Cc1ccccc1,TOX27753
CN1CCN(C(c2ccccc2)c2ccccc2)CC1,Cc1ccccc1,TOX27753
CN(C)CC/C=C1/c2ccccc2CSc2ccccc21,C=C1c2ccccc2CSc2ccccc21,TOX27758
CCOc1ccc(Cc2nccc3cc(OCC)c(OCC)cc23)cc1OCC,Cc1ccc(O)c(O)c1,TOX27759
CCOc1ccc(Cc2nccc3cc(OCC)c(OCC)cc23)cc1OCC,Cc1nccc2cc(O)c(O)cc12,TOX27759
Fc1ccc(Br)cc1,Fc1ccc(Br)cc1,TOX7153
c1c[nH]cn1,c1c[nH]cn1,TOX9616
O=C(OCCOCCOCCOC(=O)c1ccccc1)c1ccccc1,Cc1ccccc1,TOX9611
O=C(OCCOCCOCCOC(=O)c1ccccc1)c1ccccc1,Cc1ccccc1,TOX9611
C=C(C)C1CC=C(C)CC1,CC1=CCC(C)CC1,TOX9612
CN1C2=CC(=O)C(=NNC(N)=O)C=C2CC1S(=O)(=O)O,CN1C2=CC(=O)C(=N)C=C2CC1S,TOX2732
NC(=O)N1c2ccccc2C=Cc2ccccc21,CN1c2ccccc2C=Cc2ccccc21,TOX2731
CCOC(=O)n1ccn(C)c1=S,Cn1ccn(C)c1=S,TOX2736
CN(C)c1cccc(O)c1,Nc1cccc(O)c1,TOX5101
CCN(CC)CCOCCOC(=O)C1(c2ccccc2)CCCC1,Cc1ccccc1,TOX2734
CCN(CC)CCOCCOC(=O)C1(c2ccccc2)CCCC1,CC1(C)CCCC1,TOX2734
COC(=O)C[C@](O)(CCCC(C)(C)O)C(=O)O[C@@H]1C(OC)=CC23CCCN2CCc2cc4c(cc2[C@H]13)OCO4,OC1=CC23CCCN2CCc2cc4c(cc2[C@@H]3[C@@H]1O)OCO4,TOX25678
O=C(C1CCCCC1)N1CC(=O)N2CCc3ccccc3C2C1,CC1CCCCC1,TOX1182
O=C(C1CCCCC1)N1CC(=O)N2CCc3ccccc3C2C1,CN1CC(=O)N2CCc3ccccc3C2C1,TOX1182
Cl/C(=C\n1cncn1)c1ccc(Cl)cc1Cl,Cn1cncn1,TOX25676
Cl/C(=C\n1cncn1)c1ccc(Cl)cc1Cl,Cc1ccc(Cl)cc1Cl,TOX25676
CC(C)c1ccc2oc3nc(N)c(C(=O)O)cc3c(=O)c2c1,Cc1ccc2oc3nc(N)c(C)cc3c(=O)c2c1,TOX2595
CC(=O)Nc1ccc(/C=N/NC(N)=S)cc1,Cc1ccc(N)cc1,TOX2593
Nc1ccc(C(=O)NCC(=O)O)cc1,Cc1ccc(N)cc1,TOX2590
Clc1ccc2c(c1)C(N1CCNCC1)=Nc1ccccc1O2,CN1CCNCC1,TOX2598
Clc1ccc2c(c1)C(N1CCNCC1)=Nc1ccccc1O2,NC1=Nc2ccccc2Oc2ccc(Cl)cc21,TOX2598
CCOC(=O)O[C@]1(C(=O)OCCl)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@@]2(C)O,TOX26468
CCCCOC(=O)[C@@H](C)Oc1ccc(Oc2ccc(C#N)cc2F)cc1,Oc1ccc(O)cc1,TOX14503
CCCCOC(=O)[C@@H](C)Oc1ccc(Oc2ccc(C#N)cc2F)cc1,Cc1ccc(O)c(F)c1,TOX14503
Cc1cccc(C)c1NC(=O)CN1CCCC1=O,Cc1cccc(C)c1N,TOX923
Cc1cccc(C)c1NC(=O)CN1CCCC1=O,CN1CCCC1=O,TOX923
Nc1cccc2ccccc12,Nc1cccc2ccccc12,TOX920
Nc1ccc2ccccc2c1,Nc1ccc2ccccc2c1,TOX921
NC(=O)c1cccnc1,Cc1cccnc1,TOX929
CCN(CC)c1ccc(C(=C2C=CC(=[N+](CC)CC)C=C2)c2ccccc2)cc1,Cc1ccc(N)cc1,TOX28626
CCN(CC)c1ccc(C(=C2C=CC(=[N+](CC)CC)C=C2)c2ccccc2)cc1,C=C1C=CC(=[N+])C=C1,TOX28626
CCN(CC)c1ccc(C(=C2C=CC(=[N+](CC)CC)C=C2)c2ccccc2)cc1,Cc1ccccc1,TOX28626
c1ccc(CCNc2nc(-c3ccccc3)cs2)cc1,Cc1ccccc1,TOX28621
c1ccc(CCNc2nc(-c3ccccc3)cs2)cc1,Cc1csc(N)n1,TOX28621
c1ccc(CCNc2nc(-c3ccccc3)cs2)cc1,Cc1ccccc1,TOX28621
Nc1nnnn1-c1ccccc1,Cn1nnnc1N,TOX28620
Nc1nnnn1-c1ccccc1,Nc1ccccc1,TOX28620
CCOc1ccc(NS(=O)(=O)c2ccc(N)cc2)nn1,Nc1ccc(O)nn1,TOX28622
CCOc1ccc(NS(=O)(=O)c2ccc(N)cc2)nn1,Nc1ccc(S)cc1,TOX28622
CN1CCCN=C1COC(=O)C(O)(c1ccccc1)C1CCCCC1,CC1=NCCCN1C,TOX25909
CN1CCCN=C1COC(=O)C(O)(c1ccccc1)C1CCCCC1,Cc1ccccc1,TOX25909
CN1CCCN=C1COC(=O)C(O)(c1ccccc1)C1CCCCC1,CC1CCCCC1,TOX25909
CC(C)(C)C(=O)OCOC(=O)[C@@H]1N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccccc3)[C@H]2SC1(C)C,C[C@@H]1N2C(=O)[C@@H](N)[C@H]2SC1(C)C,TOX25459
CC(C)(C)C(=O)OCOC(=O)[C@@H]1N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccccc3)[C@H]2SC1(C)C,Cc1ccccc1,TOX25459
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)nc21,Cc1cn(C)c2nc(N)c(F)cc2c1=O,TOX2984
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)nc21,CN1CCNCC1,TOX2984
CO[C@H]1C[C@H](O[C@@H]2C(C)=CC[C@@H]3C[C@@H](C[C@]4(CC[C@H](C)[C@@H](C5CCCCC5)O4)O3)OC(=O)[C@@H]3C=C(C)/C(=N/O)[C@H]4OCC(=CC=C[C@@H]2C)[C@]43O)O[C@@H](C)[C@@H]1O,C[C@@H]1O[C@@H](O)C[C@H](O)[C@H]1O,TOX25903
CO[C@H]1C[C@H](O[C@@H]2C(C)=CC[C@@H]3C[C@@H](C[C@]4(CC[C@H](C)[C@@H](C5CCCCC5)O4)O3)OC(=O)[C@@H]3C=C(C)/C(=N/O)[C@H]4OCC(=CC=C[C@@H]2C)[C@]43O)O[C@@H](C)[C@@H]1O,C[C@H]1CC[C@@](C)(O)O[C@@H]1C,TOX25903
CO[C@H]1C[C@H](O[C@@H]2C(C)=CC[C@@H]3C[C@@H](C[C@]4(CC[C@H](C)[C@@H](C5CCCCC5)O4)O3)OC(=O)[C@@H]3C=C(C)/C(=N/O)[C@H]4OCC(=CC=C[C@@H]2C)[C@]43O)O[C@@H](C)[C@@H]1O,CC1CCCCC1,TOX25903
CO[C@H]1C[C@H](O[C@@H]2C(C)=CC[C@@H]3C[C@@H](C[C@]4(CC[C@H](C)[C@@H](C5CCCCC5)O4)O3)OC(=O)[C@@H]3C=C(C)/C(=N/O)[C@H]4OCC(=CC=C[C@@H]2C)[C@]43O)O[C@@H](C)[C@@H]1O,CC1=C[C@H]2C(=O)O[C@H]3C[C@@H](CC=C(C)[C@@H](O)[C@@H](C)C=CC=C4CO[C@H](C1=N)[C@@]42O)O[C@](C)(O)C3,TOX25903
CC[C@@H](C(=O)[C@@H](C)[C@@H](O)[C@H](C)[C@@H]1O[C@@H]([C@@H](CC)C(=O)O)CC[C@@H]1C)[C@H]1O[C@]2(C=C[C@@H](O)[C@]3(CC[C@@](C)([C@H]4CC[C@](O)(CC)[C@H](C)O4)O3)O2)[C@H](C)C[C@@H]1C,C[C@@H]1O[C@@H](C)CC[C@@H]1C,TOX25902
CC[C@@H](C(=O)[C@@H](C)[C@@H](O)[C@H](C)[C@@H]1O[C@@H]([C@@H](CC)C(=O)O)CC[C@@H]1C)[C@H]1O[C@]2(C=C[C@@H](O)[C@]3(CC[C@@](C)([C@H]4CC[C@](O)(CC)[C@H](C)O4)O3)O2)[C@H](C)C[C@@H]1C,C[C@@H]1C[C@H](C)[C@@H](C)O[C@@]1(C)O,TOX25902
CC[C@@H](C(=O)[C@@H](C)[C@@H](O)[C@H](C)[C@@H]1O[C@@H]([C@@H](CC)C(=O)O)CC[C@@H]1C)[C@H]1O[C@]2(C=C[C@@H](O)[C@]3(CC[C@@](C)([C@H]4CC[C@](O)(CC)[C@H](C)O4)O3)O2)[C@H](C)C[C@@H]1C,C[C@]1(O)C=C[C@@H](O)[C@@](C)(O)O1,TOX25902
CC[C@@H](C(=O)[C@@H](C)[C@@H](O)[C@H](C)[C@@H]1O[C@@H]([C@@H](CC)C(=O)O)CC[C@@H]1C)[C@H]1O[C@]2(C=C[C@@H](O)[C@]3(CC[C@@](C)([C@H]4CC[C@](O)(CC)[C@H](C)O4)O3)O2)[C@H](C)C[C@@H]1C,CC1(C)CC[C@@](C)(O)O1,TOX25902
CC[C@@H](C(=O)[C@@H](C)[C@@H](O)[C@H](C)[C@@H]1O[C@@H]([C@@H](CC)C(=O)O)CC[C@@H]1C)[C@H]1O[C@]2(C=C[C@@H](O)[C@]3(CC[C@@](C)([C@H]4CC[C@](O)(CC)[C@H](C)O4)O3)O2)[C@H](C)C[C@@H]1C,C[C@@H]1O[C@@H](C)CC[C@@]1(C)O,TOX25902
CC(=O)Oc1cccc(O)c1,Oc1cccc(O)c1,TOX25901
CNc1ccc(C(=O)CC(O)CCC(C)C2OC(=O)CC(O)CC(=O)CC(O)CC(O)CC(O)CC(O)CC3(O)CC(O)C(C(=O)OC)C(CC(O[C@@H]4O[C@H](C)[C@@H](O)[C@H](N)[C@@H]4O)C=CC=CC=CC=CC=CC=CC=CC2C)O3)cc1,Cc1ccc(N)cc1,TOX25900
CNc1ccc(C(=O)CC(O)CCC(C)C2OC(=O)CC(O)CC(=O)CC(O)CC(O)CC(O)CC(O)CC3(O)CC(O)C(C(=O)OC)C(CC(O[C@@H]4O[C@H](C)[C@@H](O)[C@H](N)[C@@H]4O)C=CC=CC=CC=CC=CC=CC=CC2C)O3)cc1,CC1C=CC=CC=CC=CC=CC=CC=CC(O)CC2OC(O)(CC(O)CC(O)CC(O)CC(O)CC(=O)CC(O)CC(=O)OC1C)CC(O)C2C,TOX25900
CNc1ccc(C(=O)CC(O)CCC(C)C2OC(=O)CC(O)CC(=O)CC(O)CC(O)CC(O)CC(O)CC3(O)CC(O)C(C(=O)OC)C(CC(O[C@@H]4O[C@H](C)[C@@H](O)[C@H](N)[C@@H]4O)C=CC=CC=CC=CC=CC=CC=CC2C)O3)cc1,C[C@H]1O[C@@H](O)[C@@H](O)[C@@H](N)[C@@H]1O,TOX25900
CCC(=O)O[C@]1(C(=O)CCl)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@]1(C)O,TOX25907
Cc1c(NC(C)C)c(=O)n(-c2ccccc2)n1C,Cc1c(N)c(=O)n(C)n1C,TOX25906
Cc1c(NC(C)C)c(=O)n(-c2ccccc2)n1C,Nc1ccccc1,TOX25906
CC(C)(C)C(=O)OCOC(=O)[C@@H]1N2C(=O)[C@@H](N=CN3CCCCCC3)[C@H]2SC1(C)C,C[C@@H]1N2C(=O)[C@@H](N)[C@H]2SC1(C)C,TOX25453
CC(C)(C)C(=O)OCOC(=O)[C@@H]1N2C(=O)[C@@H](N=CN3CCCCCC3)[C@H]2SC1(C)C,CN1CCCCCC1,TOX25453
COc1ccc2cc([C@H](C)CO)ccc2c1,Cc1ccc2cc(O)ccc2c1,TOX25904
CO[Si](CCCNc1ccccc1)(OC)OC,Nc1ccccc1,TOX24648
C#CCN(C)Cc1ccccc1,Cc1ccccc1,TOX24647
CN1C(=O)CC(c2ccccc2)C1=O,CC1CC(=O)N(C)C1=O,TOX3460
CN1C(=O)CC(c2ccccc2)C1=O,Cc1ccccc1,TOX3460
NC(Cc1ccccc1)C(=O)O,Cc1ccccc1,TOX3463
Cc1ccc(N(CC2=NCCN2)c2cccc(O)c2)cc1,Cc1ccc(N)cc1,TOX3462
Cc1ccc(N(CC2=NCCN2)c2cccc(O)c2)cc1,CC1=NCCN1,TOX3462
Cc1ccc(N(CC2=NCCN2)c2cccc(O)c2)cc1,Nc1cccc(O)c1,TOX3462
CC1(C)COP(Oc2ccccc2)OC1,CC1(C)COP(O)OC1,TOX24646
CC1(C)COP(Oc2ccccc2)OC1,Oc1ccccc1,TOX24646
CCCCCCC(C)Nc1ccc(Nc2ccccc2)cc1,Nc1ccc(N)cc1,TOX7771
CCCCCCC(C)Nc1ccc(Nc2ccccc2)cc1,Nc1ccccc1,TOX7771
CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3C[C@@H]12,CC1=C(O)[C@@H](N)[C@@H]2C[C@H]3C(=C(O)[C@]2(O)C1=O)C(=O)c1c(O)cccc1[C@@]3(C)O,TOX3645
C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@]2(C)OC(=O)CC[C@@H]12,C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@]2(C)OC(=O)CC[C@@H]12,TOX3644
CN(C/C=C/C#CC(C)(C)C)Cc1cccc2ccccc12,Cc1cccc2ccccc12,TOX3640
CC1(O)CCC(C(C)(C)O)CC1,CC1CCC(C)(O)CC1,TOX3643
CC(C)(C)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,Cc1ccc(C)cc1,TOX3642
CC(C)(C)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,CC1CCN(C)CC1,TOX3642
CC(C)(C)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,Cc1ccccc1,TOX3642
CC(C)(C)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,Cc1ccccc1,TOX3642
OCCOc1cccc(OCCO)c1,Oc1cccc(O)c1,TOX24502
O=C1c2ccccc2C(=O)C1c1nc2ccccc2c(Br)c1O,CC1C(=O)c2ccccc2C1=O,TOX24503
O=C1c2ccccc2C(=O)C1c1nc2ccccc2c(Br)c1O,Cc1nc2ccccc2c(Br)c1O,TOX24503
CC(=O)OCCc1ccccc1,Cc1ccccc1,TOX24506
CNCCCC12CCC(c3ccccc31)c1ccccc12,CC12CCC(c3ccccc31)c1ccccc12,TOX25029
CC(C)N1C(=O)c2ccccc2C1=O,CN1C(=O)c2ccccc2C1=O,TOX24644
CC(C)(C)c1cc(CO)cc(C(C)(C)C)c1O,Cc1cc(C)c(O)c(C)c1,TOX211
Cc1ccc(O)c(C(C)(C)C)c1,Cc1ccc(O)c(C)c1,TOX212
COc1ccc(O)c(C(C)(C)C)c1,Cc1cc(O)ccc1O,TOX215
Cc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,Cc1cc(C)c(O)c(C)c1,TOX216
COC(=O)C1CC(=O)C(C(=O)OC)CC1=O,CC1CC(=O)C(C)CC1=O,TOX7617
O=C(O)Cc1ccc(Cl)cc1Cl,Cc1ccc(Cl)cc1Cl,TOX21363
OCc1ccc(Cl)cc1Cl,Cc1ccc(Cl)cc1Cl,TOX21362
Nc1c(Cl)cc(Cl)cc1[N+](=O)[O-],[N+]c1cc(Cl)cc(Cl)c1N,TOX21361
N#CSc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],[N+]c1ccc(S)c([N+])c1,TOX21367
COc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],[N+]c1ccc(O)c([N+])c1,TOX21366
C[N+](C)(C)CC1CO1,CC1CO1,TOX24643
CCC1(C)NC(=O)NC1=O,CC1(C)NC(=O)NC1=O,TOX21368
CCCCCCCCN1C=CN(C)C1,CN1C=CN(C)C1,TOX29288
O=C1Nc2ccc([N+](=O)[O-])cc2C1=O,[N+]c1ccc2c(c1)C(=O)C(=O)N2,TOX29287
O=c1[nH]c2ccccc2o1,O=c1[nH]c2ccccc2o1,TOX29280
CCOC(=O)c1ccc(N)cc1,Cc1ccc(N)cc1,TOX1804
C1CN(SSN2CCOCC2)CCO1,SN1CCOCC1,TOX6698
C1CN(SSN2CCOCC2)CCO1,SN1CCOCC1,TOX6698
CC(COc1ccccc1)NC(C)C(O)c1ccc(O)cc1,Oc1ccccc1,TOX25328
CC(COc1ccccc1)NC(C)C(O)c1ccc(O)cc1,Cc1ccc(O)cc1,TOX25328
CC(=O)C=Cc1ccc2c(c1)OCO2,Cc1ccc2c(c1)OCO2,TOX5926
O=Cc1ccc2c(c1)OCO2,Cc1ccc2c(c1)OCO2,TOX5924
CC(=O)OCc1ccc2c(c1)OCO2,Cc1ccc2c(c1)OCO2,TOX5925
CC1CCC2CC1C2(C)C,CC1CCC2CC1C2(C)C,TOX5922
CCNCC(O)c1cccc(O)c1,Cc1cccc(O)c1,TOX25322
Cc1ccc(O)c([N+](=O)[O-])c1,Cc1ccc(O)c([N+])c1,TOX6961
O=C(OCCOCCOC(=O)c1ccccc1)c1ccccc1,Cc1ccccc1,TOX6967
O=C(OCCOCCOC(=O)c1ccccc1)c1ccccc1,Cc1ccccc1,TOX6967
CC(CNC1CCCCC1)OC(=O)c1ccccc1,NC1CCCCC1,TOX25321
CC(CNC1CCCCC1)OC(=O)c1ccccc1,Cc1ccccc1,TOX25321
Cc1cc(C)c(NC(=O)C[C@H](CC(=O)O)c2cccc3ccccc23)c(C(=O)N2CCC3(CCCC3)CC2)c1,Cc1cc(C)c(N)c(C)c1,TOX25775
Cc1cc(C)c(NC(=O)C[C@H](CC(=O)O)c2cccc3ccccc23)c(C(=O)N2CCC3(CCCC3)CC2)c1,Cc1cccc2ccccc12,TOX25775
Cc1cc(C)c(NC(=O)C[C@H](CC(=O)O)c2cccc3ccccc23)c(C(=O)N2CCC3(CCCC3)CC2)c1,CN1CCC(C)(C)CC1,TOX25775
Cc1cc(C)c(NC(=O)C[C@H](CC(=O)O)c2cccc3ccccc23)c(C(=O)N2CCC3(CCCC3)CC2)c1,CC1(C)CCCC1,TOX25775
O=C(NC(=O)c1c(F)cccc1F)Nc1cc(Cl)c(F)c(Cl)c1F,Cc1c(F)cccc1F,TOX22440
O=C(NC(=O)c1c(F)cccc1F)Nc1cc(Cl)c(F)c(Cl)c1F,Nc1cc(Cl)c(F)c(Cl)c1F,TOX22440
CC(=O)CC(=O)Nc1ccccc1C,Cc1ccccc1N,TOX6562
C[C@H](N)[C@H](O)c1ccc(O)c(O)c1,Cc1ccc(O)c(O)c1,TOX26349
CC(C)c1ncc([N+](=O)[O-])n1C,Cc1ncc([N+])n1C,TOX26839
CN/C(=N\C#N)NCCSCc1csc(N=C(N)N)n1,Cc1csc(N)n1,TOX26341
O=C(O)c1cc2ccccc2cc1O,Cc1cc2ccccc2cc1O,TOX6560
CNC(C)C(O)c1ccc(O)cc1,Cc1ccc(O)cc1,TOX26836
CCCCCCCCCCCCCC[n+]1ccc(C)cc1,Cc1cc[n+](C)cc1,TOX26834
O=[N+]([O-])c1ccc(F)cc1F,[N+]c1ccc(F)cc1F,TOX12869
C=CC(=O)OCC1CCCO1,CC1CCCO1,TOX24884
O=C(N=NC(=O)OCc1ccccc1)OCc1ccccc1,Cc1ccccc1,TOX24887
O=C(N=NC(=O)OCc1ccccc1)OCc1ccccc1,Cc1ccccc1,TOX24887
O=C1OC(=O)c2cc(-c3ccc4c(c3)C(=O)OC4=O)ccc21,Cc1ccc2c(c1)C(=O)OC2=O,TOX24886
O=C1OC(=O)c2cc(-c3ccc4c(c3)C(=O)OC4=O)ccc21,Cc1ccc2c(c1)C(=O)OC2=O,TOX24886
c1ccc(-c2cccc(-c3ccccc3)c2)cc1,Cc1ccccc1,TOX9117
c1ccc(-c2cccc(-c3ccccc3)c2)cc1,Cc1cccc(C)c1,TOX9117
c1ccc(-c2cccc(-c3ccccc3)c2)cc1,Cc1ccccc1,TOX9117
Cc1cc(Cl)ccc1OCCCC(=O)O,Cc1cc(Cl)ccc1O,TOX4193
Cc1cc(Cl)ccc1OC(C)C(=O)O,Cc1cc(Cl)ccc1O,TOX4194
O=C=Nc1ccc(Cc2ccc(N=C=O)cc2)cc1,Cc1ccc(N)cc1,TOX4196
O=C=Nc1ccc(Cc2ccc(N=C=O)cc2)cc1,Cc1ccc(N)cc1,TOX4196
CCC1(c2ccccc2)C(=O)NC(=O)NC1=O,Cc1ccccc1,TOX1122
CCC1(c2ccccc2)C(=O)NC(=O)NC1=O,CC1(C)C(=O)NC(=O)NC1=O,TOX1122
S=C=NCCc1ccccc1,Cc1ccccc1,TOX1120
C=CCOC(=O)c1ccccc1N,Cc1ccccc1N,TOX4441
c1ccc2c(c1)Nc1ccccc1S2,c1ccc2c(c1)Nc1ccccc1S2,TOX1126
Oc1ccccc1,Oc1ccccc1,TOX1124
O=C1OC(c2ccc(O)cc2)(c2ccc(O)cc2)c2ccccc21,Cc1ccc(O)cc1,TOX1125
O=C1OC(c2ccc(O)cc2)(c2ccc(O)cc2)c2ccccc21,Cc1ccc(O)cc1,TOX1125
O=C1OC(c2ccc(O)cc2)(c2ccc(O)cc2)c2ccccc21,CC1(C)OC(=O)c2ccccc21,TOX1125
COc1ccc(CCC(=O)c2c(O)cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O[C@@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@H]3O)cc2O)cc1O,Cc1ccc(O)c(O)c1,TOX5706
COc1ccc(CCC(=O)c2c(O)cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O[C@@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@H]3O)cc2O)cc1O,Cc1c(O)cc(O)cc1O,TOX5706
COc1ccc(CCC(=O)c2c(O)cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O[C@@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@H]3O)cc2O)cc1O,C[C@H]1O[C@@H](O)[C@H](O)[C@@H](O)[C@@H]1O,TOX5706
COc1ccc(CCC(=O)c2c(O)cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O[C@@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@H]3O)cc2O)cc1O,C[C@@H]1O[C@@H](O)[C@H](O)[C@H](O)[C@H]1O,TOX5706
CN(C)N=Nc1ccccc1,Nc1ccccc1,TOX1128
S=C=Nc1ccccc1,Nc1ccccc1,TOX1129
C/C=C1\C(=O)C[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,C=C1C(=O)C[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,TOX13539
C/C=C1/C(=O)C[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,C=C1C(=O)C[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,TOX13538
CC(C)Cc1ccccc1,Cc1ccccc1,TOX7181
C[Si]1(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O1,C[Si]1(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O1,TOX7184
C[Si]1(C)O[Si](C)(C)O[Si](C)(C)O1,C[Si]1(C)O[Si](C)(C)O[Si](C)(C)O1,TOX7185
c1ccc2cc3ccccc3cc2c1,c1ccc2cc3ccccc3cc2c1,TOX3878
CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1Cc2cc(OC)c(OC)cc2C[C@H]1C(=O)O,Cc1ccccc1,TOX24267
CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1Cc2cc(OC)c(OC)cc2C[C@H]1C(=O)O,C[C@@H]1Cc2cc(O)c(O)cc2CN1C,TOX24267
CNCC[C@@H](Oc1ccccc1C)c1ccccc1,Cc1ccccc1O,TOX24266
CNCC[C@@H](Oc1ccccc1C)c1ccccc1,Cc1ccccc1,TOX24266
O=C(O)COCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,CN1CCN(C)CC1,TOX24268
O=C(O)COCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,Cc1ccccc1,TOX24268
O=C(O)COCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,Cc1ccc(Cl)cc1,TOX24268
Nc1ccncc1,Nc1ccncc1,TOX3870
Cc1ccc(/N=C/N(C)/C=N/c2ccc(C)cc2C)c(C)c1,Cc1ccc(N)c(C)c1,TOX3871
Cc1ccc(/N=C/N(C)/C=N/c2ccc(C)cc2C)c(C)c1,Cc1ccc(N)c(C)c1,TOX3871
O=C(CCCN1CCC(O)(c2ccc(Br)cc2)CC1)c1ccc(F)cc1,CN1CCC(C)(O)CC1,TOX2690
O=C(CCCN1CCC(O)(c2ccc(Br)cc2)CC1)c1ccc(F)cc1,Cc1ccc(Br)cc1,TOX2690
O=C(CCCN1CCC(O)(c2ccc(Br)cc2)CC1)c1ccc(F)cc1,Cc1ccc(F)cc1,TOX2690
Cc1nnc2n1-c1sc(Br)cc1C(c1ccccc1Cl)=NC2,Cc1ccccc1Cl,TOX2692
Cc1nnc2n1-c1sc(Br)cc1C(c1ccccc1Cl)=NC2,CC1=NCc2nnc(C)n2-c2sc(Br)cc21,TOX2692
CCCCNc1cc(C(=O)O)cc(S(N)(=O)=O)c1Oc1ccccc1,Cc1cc(N)c(O)c(S)c1,TOX2699
CCCCNc1cc(C(=O)O)cc(S(N)(=O)=O)c1Oc1ccccc1,Oc1ccccc1,TOX2699
CC(C)(C)c1ccc(-c2ccc(C(C)(C)C)cc2)cc1,Cc1ccc(C)cc1,TOX28168
CC(C)(C)c1ccc(-c2ccc(C(C)(C)C)cc2)cc1,Cc1ccc(C)cc1,TOX28168
CCCCCCC(=O)c1ccccc1,Cc1ccccc1,TOX28169
