name,chembl_id,clean_smiles,first_approval_year,indication_class,molecule_type,withdrawn_flag,therapeutic_flag,polymer_flag,inorganic_flag,natural_product_flag,parenteral,topical,oral,D001,D255,fda_approved
,,CCCc1cc2c(=O)n(C)oc2c(CCC)c1O[C@H](C(=O)O)c1ccc(C(C)C)cc1,,,,,,,,,,,,2.0,3.48049,0.0
,,CC(C)C[C@@H](N=C(N)N)C(=O)NCC(=O)N1CCC(c2cc(-c3ccc(OCc4ccc(C(=O)O)o4)c(Cl)c3Cl)nn2C)CC1,,,,,,,,,,,,1.0,4.44158,0.0
,,Nc1nc(N)c(CCCN(C(=O)CSCC(=O)NCCCCOP(=O)(O)O)c2ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc2)c(=O)[nH]1,,,,,,,,,,,,1.0,4.39101,0.0
,,O=c1[nH]cnc2c1ncn2CCOCC[PH](=O)(=O)O,,,,,,,,,,,,0.0,3.3379,0.0
,,COc1ccc(/C=C(/C(=O)N2CC(=O)Nc3ccccc32)c2ccccc2)cc1,,,,,,,,,,,,3.0,3.41677,0.0
,,CNC(=O)c1ccc2cncc(-c3ccc4c(c3)CS(=O)(=O)N4C)c2n1,,,,,,,,,,,,1.0,3.3717,0.0
,,Cc1ccc2cc(CC3CCN(C(=O)c4cc(-c5ccccc5)nc5ccccc45)CC3)ccc2n1,,,,,,,,,,,,3.0,4.0681,0.0
,,CSCC[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](C)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@@H](N)CCCCN)[C@@H](C)O)C(=O)N[C@@H](C)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)O,,,,,,,,,,,,3.40282e+38,3.40282e+38,0.0
,,C=C/C(=C/C(=O)C[C@H](C)C[C@@H](C)CC[C@H](O)[C@H](C)C(=O)C[C@@H](O)[C@H](C)[C@@H](C)OC(=O)C[C@@H](O)/C(C(=O)O)=C(\C)C(=O)O)CC,,,,,,,,,,,,0.0,4.46186,0.0
,,CCCC(=O)N[C@@H](C)C(=O)N[C@H](C(=O)N[C@@H]1C(=O)N[C@@H](CC(C)C)C(=O)N[C@H]2CC[C@@H](O)N(C2=O)[C@@H]([C@@H](C)O)C(=O)N[C@@H](Cc2ccc(O)c(Cl)c2)C(=O)N[C@@H](C(C)C)C(=O)O[C@@H]1C)[C@@H](C)O,,,,,,,,,,,,1.0,4.20639,0.0
,,Cc1sc2c(c1C)C(c1ccc(Cl)cc1)=N[C@@H](CC(=O)OC(C)(C)C)c1nnc(C)n1-2,,,,,,,,,,,,1.0,3.35152,0.0
,,C[C@](COC(=O)CCCC(=O)O)([C@@H](/N=C\CC=O)C(=O)O)[SH](=O)=O,,,,,,,,,,,,0.0,3.51835,0.0
,,CC(C)C[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CO)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H](N)CCC(N)=O)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)N[C@@H](CCC(=O)O)C(=O)O)[C@@H](C)O,,,,,,,,,,,,3.40282e+38,3.40282e+38,0.0
,,Cn1cncc1[C@H](OCc1nc(Cl)c(C#N)cc1-c1cccc(Cl)c1)c1ccc(C#N)cc1,,,,,,,,,,,,2.0,3.58017,0.0
,,N#Cc1ccc2[nH]cc(CCCC[N+]3CCC(NC(=O)c4cccc5c(C#N)c[nH]c45)CC3)c2c1,,,,,,,,,,,,2.0,4.16701,0.0
,,N#Cc1ccnc2[nH]c(-c3ccc(N4CCNCC4)cc3)cc12,,,,,,,,,,,,1.0,3.46458,0.0
,,CC[C@H](C)[C@H](NC(=O)[C@@H](NC(=O)[C@H](CCSC)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@@H](N)CCCCN)[C@@H](C)O)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)O)C(C)C,,,,,,,,,,,,3.40282e+38,3.40282e+38,0.0
,,CC[C@@H](c1ccccc1)c1c(O)c2c(oc1=O)CCCCC2,,,,,,,,,,,,1.0,3.06045,0.0
,,C[N@]1C[C@](C)(O)C(=O)C[C@@H]1c1ccc(Br)cc1,,,,,,,,,,,,1.0,2.9044,0.0
,,C[S@](=O)c1ccc(-c2nc(-c3ccncc3)c(-c3ccc(F)cc3)[nH]2)cc1,,,,,,,,,,,,2.0,3.46343,0.0
,,CC(C)C[C@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H]1CCCN1)[C@@H](C)O)C(=O)O,,,,,,,,,,,,1.0,4.75215,0.0
,,O=C(O)CCC(=O)CF,,,,,,,,,,,,0.0,2.46437,0.0
,,COCCN1CCN(CCn2ccc(Nc3ncc4c(n3)-c3c(nn(C)c3-c3ccccc3)C[C@H]4C)n2)CC1,,,,,,,,,,,,1.0,4.176,0.0
,,CN(Cc1ccc2c(c1)C[C@H](CN=C(N)N)[C@H]2NC(=O)C(=O)Nc1ccc(Cl)c(F)c1)C(=N)N,,,,,,,,,,,,2.0,3.84633,0.0
,,CS[C@@H]1O[C@H](CO)[C@H](O)[C@H](NC(=O)c2ccc(C)cc2)[C@H]1OP(=O)(O)OCc1ccccc1,,,,,,,,,,,,2.0,3.67404,0.0
,,CNC(=O)c1ccn2c(O)cc(-c3ccccc3)nc12,,,,,,,,,,,,1.0,3.03699,0.0
,,O=C(NCc1ccc(S(=O)(=O)c2ccccc2)cc1)c1cnc2[nH]ncc2c1,,,,,,,,,,,,2.0,3.79355,0.0
,,NC(=O)N1CCC(CC(=O)N2CCC([C@H]3c4ncc(Br)cc4CCc4cc(Cl)cc(Br)c43)CC2)CC1,,,,,,,,,,,,1.0,3.88199,0.0
,,C=C1CN([C@H]2CC[C@@H](CO)O2)C(=O)NC1=O,,,,,,,,,,,,0.0,2.86237,0.0
,,Nc1ccc(C(=O)N[C@@H](C(=O)NO)c2ccc(-n3cccn3)cc2)cc1,,,,,,,,,,,,2.0,3.54655,0.0
,,CC(C)Cc1nc(C#N)c(N)o1,,,,,,,,,,,,0.0,2.61348,0.0
,,O=C(O)Cc1ccc(N2C(=O)C(O)=C(C(=O)c3ccccc3Cl)[C@@H]2c2ccccc2Cl)cc1,,,,,,,,,,,,3.0,3.51242,0.0
,,CC(C)c1c(C(=O)N(C)[C@H](C)c2ccccc2)nn(-c2ccc(F)cc2)c1CC[C@@H](O)C[C@@H](O)CC(=O)O,,,,,,,,,,,,2.0,3.80714,0.0
,,CC(=O)Nc1ccc2c(Nc3cc(O)ccc3Cl)ncnc2c1,,,,,,,,,,,,2.0,3.36911,0.0
,,Nc1nccn1Cc1ccc(Cl)nc1,,,,,,,,,,,,0.0,2.82638,0.0
,,C[C@](COC(N)=O)([C@@H](Nc1c(CO)cc2cc(C(N)=O)ccn12)C(=O)O)[SH](=O)=O,,,,,,,,,,,,0.0,3.42808,0.0
,,O=C(CN(CCO)S(=O)(=O)c1ccc(F)cc1)NO,,,,,,,,,,,,1.0,3.0322,0.0
,,COC[C@H]1CN[C@H](C)C[N@]1CC(=O)N1CC(C)(C)c2cnc(Cl)cc21,,,,,,,,,,,,0.0,3.28252,0.0
,,C=Cc1cncn1[C@@H]1c2ccccc2C(=O)OC1(C)C,,,,,,,,,,,,1.0,2.7603,0.0
,,O=S(=O)(NCc1ccc(-c2cccc(CO)c2)cc1)c1ccccc1,,,,,,,,,,,,3.0,3.66439,0.0
,,CSCC[C@H](N)C(=O)N[C@H](C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)NCC(=O)N1CCC[C@H]1C(=O)N[C@@H](CC(=O)O)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@H](C(=O)O)C(C)C)C(C)C,,,,,,,,,,,,2.0,4.8455,0.0
,,CC(C)(C)Sc1c(CC(C)(C)C(=O)O)n(Cc2ccc(Cl)cc2)c2ccc(OCc3ccc4ccccc4n3)cc12,,,,,,,,,,,,3.0,3.94449,0.0
,,O=C(O)C1=C[C@H]2OCC=C[C@@](O)(C1)[C@H]2O,,,,,,,,,,,,0.0,2.44142,0.0
,,COc1cc(NC(=O)c2cccc(N3C[C@H](N[C@@H](O)Nc4ccccc4)CN3)c2)cc(OC)c1OC,,,,,,,,,,,,3.0,4.10339,0.0
,,Cc1c(F)cccc1Cc1c(C(=O)N2CCNCC2)c2c(C)c(O)ccc2n1-c1ccccc1,,,,,,,,,,,,3.0,3.32821,0.0
,,O=C(O)CCCCCCCCCCOC(=O)S,,,,,,,,,,,,0.0,3.67211,0.0
,,CC[C@H](C)[C@H](NC(=O)[C@H](CO)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)CNC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)CN)C(=O)NCC(=O)N[C@H](C(=O)O)[C@@H](C)O,,,,,,,,,,,,1.0,4.69721,0.0
,,O=P(O)(O)C(O)(Cc1cccc([C@H]2CC=Cc3c2oc2ccccc32)c1)P(=O)(O)O,,,,,,,,,,,,2.0,3.51304,0.0
,,CC[C@H](C)[C@H](CO)[C@@H](O)C(=O)N[C@H]1C[C@H]1C[C@@H](CCc1ccccc1)NC(=O)[C@H](C)NC(=O)OCc1ccccc1,,,,,,,,,,,,2.0,4.16221,0.0
,,CN[C@H]1[C@H](O[C@H]2[C@H](O[C@H]3[C@H](O)[C@@H](O)[C@H](N=C(N)N)[C@@H](O)[C@@H]3N=C(N)N)O[C@@H](C)[C@]2(O)C=O)O[C@@H](CO)[C@H](O)[C@@H]1O,,,,,,,,,,,,0.0,3.68116,0.0
,,CC(=O)N[C@@H](Cc1ccc(N(C(=O)C(=O)O)c2ccccc2C(=O)O)c2ccccc12)C(=O)NCCCCCOc1cc2ccccc2cc1C(=O)O,,,,,,,,,,,,5.0,4.4224,0.0
,,OC[C@H]1CN[C@H](O)[C@@H](O)[C@@H]1O,,,,,,,,,,,,0.0,2.25515,0.0
,,O=C(O)c1cccc(/C=C/c2ccc(O)cc2Cl)c1,,,,,,,,,,,,2.0,3.25362,0.0
,,COc1ccc(-n2cnc3ccc(-c4n[nH]c(=S)o4)cc32)cc1,,,,,,,,,,,,2.0,3.3842,0.0
,,Cn1nc(N)cc1-c1cc(Br)c2c(c1)OCO2,,,,,,,,,,,,1.0,2.80325,0.0
,,O=C(O)CS(=O)(=O)O,,,,,,,,,,,,0.0,1.95056,0.0
,,C[C@H](NC(=O)[C@@H](NC(=O)[C@@H](N)CCC(N)=O)[C@@H](C)O)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CCCC[N+](C)(C)C)C(=O)N[C@H](C=O)CO,,,,,,,,,,,,0.0,4.26054,0.0
,,CC(C)C[C@H](NC(=O)CNP(=O)(O)CNC(=O)OCc1ccccc1)C(=O)O,,,,,,,,,,,,1.0,3.9044,0.0
,,Cc1cc(CNc2ncc(Br)c(Nc3cc(CCc4ccccc4)n[nH]3)n2)on1,,,,,,,,,,,,1.0,3.93491,0.0
,,NC(=O)[C@H](CS)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@@H](N)CCCN=C(N)N,,,,,,,,,,,,1.0,3.93869,0.0
,,O=C1c2c(O)cccc2C(=O)c2c([N+](=O)[O-])ccc(O)c21,,,,,,,,,,,,3.0,2.7788,0.0
,,CCCC[C@H]1C(=O)N(C)[C@@H](CCCC)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@H](C(=O)NCC(N)=O)CSCC(=O)N[C@@H](Cc2ccccc2)C(=O)N(C)[C@@H](C)C(=O)N[C@@H](CC(N)=O)C(=O)N2CCC[C@H]2C(=O)N[C@@H](Cc2cnc[nH]2)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CO)C(=O)N[C@@H](Cc2c[nH]c3ccccc23)C(=O)N[C@@H](CO)C(=O)N[C@@H](Cc2c[nH]c3ccccc23)C(=O)N1C,,,,,,,,,,,,3.40282e+38,3.40282e+38,0.0
,,NS(=O)(=O)c1ccc(C(=O)CSc2ncccn2)cc1,,,,,,,,,,,,1.0,3.40008,0.0
,,COP(=O)(O)[C@@](O)(c1ccccc1)[C@H]1SC(CCOP(=O)(O)OP(=O)(O)O)=C(C)N1Cc1cnc(C)nc1N,,,,,,,,,,,,1.0,3.70583,0.0
,,O=C(O)C[C@@H](O)CCc1ccc2c(c1)Cc1ccccc1-2,,,,,,,,,,,,2.0,3.39788,0.0
,,Nc1nc2c(c(=O)[nH]1)n(Cc1ccccc1)c[n+]2C1OC(CNS(=O)(=O)C(F)(F)F)C(O)C1O,,,,,,,,,,,,1.0,3.68785,0.0
,,CC(=O)CC[C@H](NC(=O)[C@@H]1CCCN1)C(=O)N[C@@H](CC(C)C)C(=O)N1CCC[C@H]1C(=O)N[C@@H](Cc1ccccc1)C(=O)O,,,,,,,,,,,,1.0,4.02225,0.0
,,CC[C@H](C)[C@H](NC(=O)[C@H](CO)NC(=O)[C@H](CCSC)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](C)NC(=O)[C@H](CC(N)=O)NC(C)=O)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CO)C(=O)O,,,,,,,,,,,,1.0,4.86064,0.0
,,O=C(O)c1cccc(O)c1,,,,,,,,,,,,1.0,2.22451,0.0
,,CSCC[C@H](NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](Cc1ccccc1)N[C@H](O)CCC(=O)O)C(=O)N[C@H]1CCC(=O)NCCCCCNC(=O)CC[C@@H](C(=O)N[C@@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc2c[nH]cn2)C(=O)O)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCC(N)=O)NC1=O,,,,,,,,,,,,3.40282e+38,3.40282e+38,0.0
,,CC[C@H](C)[C@H](NC(=O)[C@@H](NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](CCCCNC(C)=O)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CO)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](C)N)[C@@H](C)O)[C@@H](C)CC)C(=O)O,,,,,,,,,,,,1.0,4.70668,0.0
,,C[C@@H](Cn1cc(CNC(=O)CCCC(=O)Nc2cccc(C(N)=O)c2)nn1)c1ccccc1,,,,,,,,,,,,2.0,4.20803,0.0
,,N=c1ccn([C@@H]2O[C@H](CO)[C@@H](O)C2(F)F)c(=O)[nH]1,,,,,,,,,,,,0.0,2.83933,0.0
,,CC(C)c1c(S(=O)(=O)N2CCOCC2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CC[C@@H](O)C[C@@H](O)CC(=O)O,,,,,,,,,,,,2.0,3.63869,0.0
,,CC(C)C[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H]1CCCN1C(=O)[C@H](CCCCN)NC(=O)[C@@H]1CCCN1C(=O)[C@@H]1CCCN1C(=O)[C@H](C)NC(=O)[C@@H](N)CC(C)C)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCC(=O)O)C(=O)O,,,,,,,,,,,,0.0,4.78879,0.0
,,CC[C@H](C)[C@H](NC(=O)[C@@H](N)Cc1c[nH]cn1)C(=O)N[C@@H](C)C(=O)O,,,,,,,,,,,,0.0,3.41406,0.0
,,CNc1nc(C)c(-c2nc(Nc3cccc(N4CCCNCC4)c3)ncc2C#N)s1,,,,,,,,,,,,1.0,3.68557,0.0
,,Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2C)cc1C(=O)Nc1cnc(Nc2ccc(N3CCN(C)CC3)cc2)nc1,,,,,,,,,,,,3.0,4.4342,0.0
,,CCC(CC)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CO[C@H]2OCC[C@H]21)S(=O)(=O)c1ccc(OC)cc1,,,,,,,,,,,,2.0,3.82184,0.0
,,C[C@@H](c1ccccc1)N(C)C(=O)C[C@@H](Cc1csc(N)n1)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)[C@@H]1CC(C)(C)N(C)C1=O,,,,,,,,,,,,1.0,3.82041,0.0
,,O=C(O)CCCC(=O)C(=O)O,,,,,,,,,,,,0.0,2.72447,0.0
,,NS(=O)(=O)c1ccc2[nH]c(-c3cscn3)nc2c1,,,,,,,,,,,,1.0,3.01196,0.0
,,Clc1cccc(Cl)c1N=C1NCCN1,,,,,,,,,,,,1.0,2.64893,0.0
,,O=C(NO)[C@@H](Cc1ccc2ccccc2c1)NS(=O)(=O)c1ccc2ccccc2c1,,,,,,,,,,,,4.0,3.62617,0.0
,,CCc1ccc([C@H]2C[C@@H](C)n3ncc(C(=O)NCc4ccc(F)cc4)c3N2)cc1,,,,,,,,,,,,2.0,3.74418,0.0
,,CSC(=O)[C@@H](C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,,,,,,,,,,,,0.0,3.74805,0.0
,,Nc1nnc(NCc2cccs2)s1,,,,,,,,,,,,0.0,2.83011,0.0
,,N#Cc1ccnc(Nc2cc(C3CCN(C4COC4)CC3)cc(N3CCC(F)(F)C3)n2)c1,,,,,,,,,,,,0.0,3.65674,0.0
,,CCNC(=O)c1cn2ncnc(Nc3cc(C(=O)NOC)ccc3C)c2c1C,,,,,,,,,,,,1.0,3.5554,0.0
,,C[C@H](CC(=O)O)[C@@H]1[N]N(C)[C@@H]2N=C(N)NC(=O)[C@H]2[C@H]1O,,,,,,,,,,,,0.0,3.00491,0.0
,,Clc1ccc(-c2cc(C3CCNCC3)[nH]n2)cc1,,,,,,,,,,,,1.0,3.16653,0.0
,,Nc1nc(N)c2nc(CN3c4ccccc4C=Cc4cc(OCCCC(=O)O)ccc43)cnc2n1,,,,,,,,,,,,2.0,3.86287,0.0
,,O=C(NCc1ccc(S(=O)(=O)c2cccc(C(F)(F)F)c2)cc1)c1cnc2c(cnn2[C@@H]2O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]2O)c1,,,,,,,,,,,,2.0,4.42375,0.0
,,Cc1nc2cnc(Nc3ccnc(NCC(C)(C)S(C)(=O)=O)n3)cc2n1C(C)C,,,,,,,,,,,,0.0,3.70076,0.0
,,CSCC[C@H](NC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](C)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CCCCN)NC(=O)[C@@H]1CCCN1)[C@@H](C)O)[C@@H](C)O)[C@@H](C)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(=O)O)C(=O)O,,,,,,,,,,,,3.40282e+38,3.40282e+38,0.0
,,OC[C@]1(F)OC[C@@H](O)[C@@H](O)[C@@H]1O,,,,,,,,,,,,0.0,2.24787,0.0
,,CCOC(=O)c1c(C)nn(-c2ccc(N)cc2)c1C,,,,,,,,,,,,1.0,3.10069,0.0
,,Nc1ccc(S(=O)(=O)N2CCCCC2=O)cc1,,,,,,,,,,,,1.0,2.85998,0.0
,,O=C(O)c1ccccc1[S](O)Cc1ccccc1,,,,,,,,,,,,2.0,3.01834,0.0
,,CC(C)[C@H](NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](C)NC(=O)[C@@H](N)Cc1ccc(O)cc1)[C@@H](C)O)C(=O)O,,,,,,,,,,,,1.0,4.27909,0.0
,,C#Cc1cccc(CNCCCNC(=O)Nc2ccsc2)c1,,,,,,,,,,,,1.0,3.7491,0.0
,,Cc1nc2cc(OCc3ccc4ccccc4n3)ccc2s1,,,,,,,,,,,,2.0,3.49531,0.0
,,CCCOc1cc([C@]2(C)CNC(=O)O2)ccc1OC,,,,,,,,,,,,1.0,3.05705,0.0
,,N#Cc1ccnc(Nc2cc(C3CCN(C4COC4)CC3)n(C3CCCC3)n2)c1,,,,,,,,,,,,0.0,3.62092,0.0
,,CO[C@@H]1[C@@H](C)[C@@H](OC)/C=C/C=C/CCOC(=O)[C@@H]2CCCN(N2)C(=O)[C@H](Cc2cccc(O)c2)NC(=O)[C@H](C(C)C)NC(=O)[C@@H]1C,,,,,,,,,,,,1.0,3.7798,0.0
,,COc1ccc(OCCN2CC[C@H]3CCC[C@@H](C2=O)N3S(=O)(=O)c2ccc3ncsc3c2)cc1OC,,,,,,,,,,,,2.0,3.96326,0.0
,,O=c1cc(-c2cc(O)c(O)c(O)c2)oc2cc(O)cc(O)c12,,,,,,,,,,,,2.0,3.13725,0.0
,,CN(C)Cc1ccc(-c2cnn3c(-c4cccc(NC(=O)c5cccc(C(F)(F)F)c5)c4)ccnc23)cc1,,,,,,,,,,,,3.0,4.08742,0.0
,,CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H](N)CC(=O)O)C(=O)N1CCC[C@H]1C(=O)N1CCC[C@H]1C(N)=O,,,,,,,,,,,,2.0,4.32987,0.0
,,O=C(N[C@H]1C[C@@H]1c1ccccc1)N1CCC(Oc2ccccc2)CC1,,,,,,,,,,,,2.0,3.75293,0.0
,,COC[C@H]1CN[C@H](C)C[N@]1CC(=O)N1CC(C)(C)c2cnc(Cc3ccccc3)cc21,,,,,,,,,,,,1.0,3.65179,0.0
,,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]1O[C@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]1O,,,,,,,,,,,,0.0,3.68338,0.0
,,CC(=O)N[C@@H](CO)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCCC[N+](C)(C)C)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](C)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)O,,,,,,,,,,,,1.0,4.63918,0.0
,,Fc1ccccc1Nc1ncnc2[nH]ncc12,,,,,,,,,,,,1.0,2.86001,0.0
,,Nc1cccc(C(=O)N[C@@H](C(=O)NO)c2ccc(-n3cccn3)cc2)c1,,,,,,,,,,,,2.0,3.51164,0.0
,,CC1(C)CCN(c2ccc(O)c(C(=O)c3ccc(C(=O)N[C@@H]4CCCNC[C@H]4NC(=O)c4ccncc4)cc3)c2)CC1,,,,,,,,,,,,2.0,4.2219,0.0
,,Cc1cc(CN2CCN(c3c(Br)cnc4[nH]c(-c5cncn5C)nc34)CC2)no1,,,,,,,,,,,,0.0,3.71844,0.0
,,CNC(=O)c1ccc(Cl)c(-c2ccc3c(c2)CCCN3C(=O)[C@H]2C(F)=CCC=C2Cl)c1,,,,,,,,,,,,2.0,3.65022,0.0
,,CC[C@H](C)[C@H](N[C@H](O)[C@@H]1CCCN1C(=O)[C@@H](N)C(C)(C)C)C(=O)O,,,,,,,,,,,,0.0,3.29832,0.0
,,CC[C@H](C)[C@@H]1NC(=O)[C@H](C)n2cc(nn2)[C@@H]2CCCN2C(=O)[C@H]([C@@H](C)CC)NC(=O)[C@H](CO)NC(=O)[C@H](CCCCN)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@@H](NC(=O)[C@H](CCCN=C(N)N)NC(=O)CN)CSSC[C@@H](C(=O)N[C@@H](Cc2ccccc2)C(=O)O)NC1=O,,,,,,,,,,,,1.0,4.41868,0.0
,,Nc1ccc2[nH]c(-c3cc(CC(=O)O)cc(-c4cccc([N+](=O)[O-])c4)c3O)cc2n1,,,,,,,,,,,,2.0,3.46313,0.0
,,O=[N+]([O-])c1ccc2nc[nH]c2c1,,,,,,,,,,,,1.0,2.43081,0.0
,,Oc1ccc2c3c1O[C@H]1c4[nH]c5ccccc5c4C[C@@]4(O)[C@@H](C2)[N@@](CC2CC2)CC[C@]314,,,,,,,,,,,,2.0,3.7414,0.0
,,O=C(CNS(=O)(=O)C1CCCCC1)N[C@H](CCNc1ccncc1)C(=O)N1CCCCC1,,,,,,,,,,,,0.0,3.77224,0.0
,,CC(=C/C(=O)O)/C=C/[C@]1(O)[C@@]2(C)CO[C@]1(C)CC(=O)C2,,,,,,,,,,,,0.0,3.04404,0.0
,,CSCC[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCCNC(C)=O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](CO)NC(=O)[C@H](CCC(N)=O)NC(=O)CNC(=O)[C@@H](N)CCCCN)[C@@H](C)O)C(=O)N[C@H](C=O)Cc1ccccc1,,,,,,,,,,,,3.40282e+38,3.40282e+38,0.0
,,O=C1CC2(CCN(C(=O)N[C@H]3C[C@@H]3c3ccccc3)CC2)Oc2ccccc21,,,,,,,,,,,,2.0,3.82739,0.0
,,CNC(=O)C[C@@H]1[C@H](O)[C@H](O)[C@@H](CO)[N@@]1CCCc1ccc(F)cc1,,,,,,,,,,,,1.0,3.44453,0.0
,,NC(=O)c1c(Nc2ccc(I)cc2F)cc(F)cc1OCC[C@@H](O)CO,,,,,,,,,,,,2.0,3.47694,0.0
,,Clc1ccc(C2(c3ccc(-c4cn[nH]c4)cc3)CCNCC2)cc1,,,,,,,,,,,,2.0,3.32079,0.0
,,CC1=N[C@H](C(=O)O)CCN1,,,,,,,,,,,,0.0,2.22451,0.0
,,Cc1ccc(Nc2nccc(-c3ccnc(N4CCN(CCN)CC4)c3)n2)cc1Cl,,,,,,,,,,,,1.0,3.84996,0.0
,,CS(=O)(=O)c1cccc(-c2cc(N3C[C@H](c4cc(F)c(F)cc4F)[C@@H](N)C3)ncn2)c1,,,,,,,,,,,,2.0,3.71029,0.0
,,CCCCCC(=O)N[C@@H](CC(=O)N[C@H](C(=O)[C@@H]1C(=O)NC(=O)[C@H]1C)C(C)C)c1ccccc1,,,,,,,,,,,,1.0,3.7324,0.0
,,COc1cc2c(cc1OCCCN1CCCC1)NC(=N)C21CCC1,,,,,,,,,,,,1.0,3.50031,0.0
