,pref_name,SMILES,molecule_chembl_id,first_approval,molecule_type,indication_class,polymer_flag,withdrawn_flag,inorganic_flag,therapeutic_flag,natural_product,oral,parenteral,topical,mw
2405,AMINOLEVULINIC ACID,NCC(=O)CCC(O)=O,CHEMBL601,1999.0,Small molecule,Diagnostic aid,0,False,0,True,0,False,False,False,131.058.243.148
2406,BETAHISTINE,CNCCc1ccccn1,CHEMBL24441,1973.0,Small molecule,Vasodilator,0,True,0,True,0,True,False,False,136.100.048.384
2407,METHYL NICOTINATE,COC(=O)c1cccnc1,CHEMBL379845,2011.0,Small molecule,Topical Analgesic,0,False,0,True,0,False,False,True,137.047.678.464
2408,AMINOBENZOIC ACID,Nc1ccc(C(=O)O)cc1,CHEMBL542,not found,Small molecule,"Analgesic,Ultraviolet Screen",0,False,0,True,0,True,False,True,137.047.678.464
2409,SALICYLIC ACID,O=C(O)c1ccccc1O,CHEMBL424,not found,Small molecule,Topical Analgesic,0,False,0,True,0,False,False,True,138.031.694.052
2410,ISOMETHEPTENE,CNC(C)CCC=C(C)C,CHEMBL1697841,1948.0,Small molecule,Migraine,0,True,0,True,0,True,False,False,141.151.749.608
2411,PIRACETAM,NC(=O)CN1CCCC1=O,CHEMBL36715,not found,Small molecule,Cognition Adjuvant,0,False,0,True,0,False,False,False,14.207.422.756
2412,CAMPHOR,CC1(C)[C@@H]2CC[C@@]1(C)C(=O)C2,CHEMBL504760,1983.0,Small molecule,Antipruritic,0,False,0,True,0,False,False,True,152.120.115.132
2413,BETAINE HYDROCHLORIDE,C[N+](C)(C)CC(=O)O.[Cl-],CHEMBL1201130,1996.0,Small molecule,Replenisher Adjunct,0,False,0,True,0,True,False,False,153.055.656.304
2414,DOPAMINE,NCCc1ccc(O)c(O)c1,CHEMBL59,1981.0,Small molecule,Adrenergic,0,False,0,True,0,False,True,False,153.078.978.592
2415,ACIPIMOX,Cc1cnc(C(=O)O)c[n+]1[O-],CHEMBL345714,not found,Small molecule,Hypolipidemic,0,False,0,True,0,False,False,False,154.037.842.052
2416,CHLOROXYLENOL,Cc1cc(O)cc(C)c1Cl,CHEMBL398440,not found,Small molecule,Antibacterial,0,False,0,True,0,False,False,False,156.034.192.588
2417,SODIUM SALICYLATE,O=C([O-])c1ccccc1O.[Na+],CHEMBL447868,not found,Small molecule,Analgesic,0,False,0,True,0,False,False,True,1.600.136.383
2418,CLOMETHIAZOLE,Cc1ncsc1CCCl,CHEMBL315795,not found,Small molecule,Sedative-Hypnotic,0,False,0,True,0,False,False,False,161.006.597.936
2419,TRICHLOROACETIC ACID,O=C(O)C(Cl)(Cl)Cl,CHEMBL14053,not found,Small molecule,,0,False,0,True,0,False,False,False,161.904.212.312
2420,CHLORAL HYDRATE,OC(O)C(Cl)(Cl)Cl,CHEMBL455917,not found,Small molecule,Sedative-Hypnotic,0,True,0,True,0,False,False,False,163.919.862.376
2421,METHOXYFLURANE,COC(F)(F)C(Cl)Cl,CHEMBL1341,not found,Small molecule,Anesthetic (inhalation),0,True,0,True,0,False,False,True,163.960.726.548
2422,BENZOCAINE,CCOC(=O)c1ccc(N)cc1,CHEMBL278172,1963.0,Small molecule,Anesthetic (topical),0,False,0,True,0,False,False,True,165.078.978.592
2423,NOREPINEPHRINE,NC[C@H](O)c1ccc(O)c(O)c1,CHEMBL1437,1950.0,Small molecule,Adrenergic (vasoconstrictor),0,False,0,True,0,False,True,False,169.073.893.212
2424,TERPIN,CC1(O)CCC(C(C)(C)O)CC1,CHEMBL1651998,not found,Small molecule,Expectorant,0,True,0,True,0,False,False,False,17.214.632.988
2425,DEBRISOQUIN,N=C(N)N1CCc2ccccc2C1,CHEMBL169901,not found,Small molecule,Antihypertensive,0,False,0,True,0,False,False,False,175.110.947.416
2426,DICHLOROBENZYL ALCOHOL,OCc1ccc(Cl)cc1Cl,CHEMBL3184437,not found,Small molecule,,0,False,0,True,0,False,False,False,175.979.570.172
2427,NIKETHAMIDE,CCN(CC)C(=O)c1cccnc1,CHEMBL2104607,not found,Small molecule,,0,True,0,True,0,False,False,False,178.110.613.068
2428,AMYLMETACRESOL,CCCCCc1ccc(C)cc1O,CHEMBL1512677,not found,Small molecule,Antiseptic,0,True,0,True,0,False,False,True,178.135.765.196
2429,CARBOCYSTEINE,N[C@@H](CSCC(=O)O)C(=O)O,CHEMBL396416,not found,Small molecule,Mucolytic,0,True,0,True,0,False,False,False,179.025.228.768
2430,GLUCOSAMINE,N[C@H]1C(O)O[C@H](CO)[C@@H](O)[C@@H]1O,CHEMBL493287,not found,Small molecule,,0,False,0,True,1,False,False,False,179.079.372.516
2431,IPRONIAZID,CC(C)NNC(=O)c1ccncc1,CHEMBL92401,1958.0,Small molecule,Antidepressant/Tuberculostatic,0,True,0,True,0,False,False,False,179.105.862.036
2432,PROTIONAMIDE,CCCc1cc(C(N)=S)ccn1,CHEMBL1378024,not found,Small molecule,Antibacterial,0,False,0,True,0,False,False,False,180.072.119.384
2433,ETILEFRINE,CCNCC(O)c1cccc(O)c1,CHEMBL86882,not found,Small molecule,,0,True,0,True,0,False,False,False,18.111.027.872
2434,MEPHENESIN,Cc1ccccc1OCC(O)CO,CHEMBL229128,not found,Small molecule,Parkinson,0,False,0,True,0,False,False,False,182.094.294.308
2435,GLUTAMIC ACID HYDROCHLORIDE,Cl.N[C@@H](CCC(=O)O)C(=O)O,CHEMBL1255943,1988.0,Small molecule,Replenisher Adjunct,0,False,0,True,0,False,True,False,18.302.983.548
2436,HISTAMINE DIHYDROCHLORIDE,Cl.Cl.NCCc1c[nH]cn1,CHEMBL1533310,not found,Small molecule,,0,False,0,True,0,False,False,False,18.303.300.271.199.900
2437,BARBITAL,CCC1(CC)C(=O)NC(=O)NC1=O,CHEMBL444,not found,Small molecule,,0,False,0,True,0,False,False,False,184.084.792.244
2438,CARBIMAZOLE,CCOC(=O)n1ccn(C)c1=S,CHEMBL508102,not found,Small molecule,,0,False,0,True,0,False,False,False,18.604.629.856
2439,ANTIPYRINE,Cc1cc(=O)n(-c2ccccc2)n1C,CHEMBL277474,not found,Small molecule,Analgesic,0,True,0,True,0,False,False,False,188.094.963.004
2440,DOBESILIC ACID,O=S(=O)(O)c1cc(O)ccc1O,CHEMBL1232131,not found,Small molecule,Hemostatic,0,True,0,True,0,False,False,False,189.993.594.292
2441,ETAFEDRINE,CCN(C)C(C)C(O)c1ccccc1,CHEMBL2110926,not found,Small molecule,Adrenergic,0,True,0,True,0,False,False,False,193.146.664.228
2442,HEXYLRESORCINOL,CCCCCCc1ccc(O)cc1O,CHEMBL443605,not found,Small molecule,Anthelmintic,0,False,0,True,0,False,False,False,194.130.679.816
2443,BECLAMIDE,O=C(CCCl)NCc1ccccc1,CHEMBL64195,not found,Small molecule,,0,True,0,True,0,False,False,False,197.060.741.684
2444,TEGAFUR,O=c1[nH]c(=O)n(C2CCCO2)cc1F,CHEMBL20883,not found,Small molecule,Antineoplastic,0,False,0,True,1,False,False,False,200.059.720.368
2445,CARBARIL,CNC(=O)Oc1cccc2ccccc12,CHEMBL46917,not found,Small molecule,,0,True,0,True,0,False,False,False,201.078.978.592
2446,ACETYLCARNITINE,CC(=O)O[C@H](CC(=O)[O-])C[N+](C)(C)C,CHEMBL1697733,not found,Small molecule,,0,False,0,True,0,False,False,False,203.115.758.024
2447,PHENFORMIN,N=C(N)NC(=N)NCCc1ccccc1,CHEMBL170988,1965.0,Small molecule,Hypoglycemic,0,True,0,True,0,True,False,False,20.513.274.547.999.900
2448,PHENETURIDE,CCC(C(=O)NC(N)=O)c1ccccc1,CHEMBL2107062,not found,Small molecule,,0,False,0,True,0,False,False,False,206.105.527.688
2449,DEXIBUPROFEN,CC(C)Cc1ccc([C@H](C)C(=O)O)cc1,CHEMBL175,1998.0,Small molecule,Anti-Inflammatory; Analgesic,0,False,0,True,0,True,False,False,206.130.679.816
2450,PROFLAVINE,Nc1ccc2cc3ccc(N)cc3nc2c1,CHEMBL55400,not found,Small molecule,,0,False,0,True,0,False,False,False,209.095.297.352
2451,BAMETHAN,CCCCNCC(O)c1ccc(O)cc1,CHEMBL1987462,not found,Small molecule,Vasodilator,0,False,0,True,0,False,False,False,209.141.578.848
2452,NICORANDIL,O=C(NCCO[N+](=O)[O-])c1cccnc1,CHEMBL284906,not found,Small molecule,Vasodilator (coronary),0,False,0,True,0,False,False,True,211.059.305.768
2453,FELBINAC,O=C(O)Cc1ccc(-c2ccccc2)cc1,CHEMBL413965,not found,Small molecule,Anti-Inflammatory,0,False,0,True,0,False,False,False,212.083.729.624
2454,BUTETHAL,CCCCC1(CC)C(=O)NC(=O)NC1=O,CHEMBL404422,not found,Small molecule,,0,False,0,True,0,False,False,False,212.116.092.372
2455,GLUCOSAMINE HYDROCHLORIDE,Cl.N[C@H]1C(O)O[C@H](CO)[C@@H](O)[C@@H]1O,CHEMBL1707007,not found,Small molecule,,0,False,0,True,1,False,False,False,215.056.050.228
2456,NAFTAZONE,NC(=O)N/N=C1\C=Cc2ccccc2C1=O,CHEMBL2106794,not found,Small molecule,,0,False,0,True,0,False,False,False,215.069.476.528
2457,METHOXYPHENAMINE HYDROCHLORIDE,CNC(C)Cc1ccccc1OC.Cl,CHEMBL1985928,not found,Small molecule,,0,False,0,True,0,False,False,False,215.107.691.876
2458,ORNIDAZOLE,Cc1ncc([N+](=O)[O-])n1CC(O)CCl,CHEMBL1449676,not found,Small molecule,Anti-Infective,0,False,0,True,0,False,False,False,21.904.106.886
2459,RIMITEROL,Oc1ccc(C(O)C2CCCCN2)cc1O,CHEMBL88055,not found,Small molecule,,0,False,0,True,0,False,False,False,223.120.843.404
2460,BUFEXAMAC,CCCCOc1ccc(CC(=O)NO)cc1,CHEMBL94394,1995.0,Small molecule,Anti-Inflammatory; Analgesic,0,True,0,True,0,False,False,True,223.120.843.404
2461,ETHAMIVAN,CCN(CC)C(=O)c1ccc(O)c(OC)c1,CHEMBL1229908,1961.0,Small molecule,Stimulant (central and respiratory),0,True,0,True,0,False,False,False,223.120.843.404
2462,ANTHRALIN,O=C1c2c(O)cccc2Cc2cccc(O)c21,CHEMBL46469,1929.0,Small molecule,Antipsoriatic,0,False,0,True,0,False,False,True,22.606.299.418
2463,CHLORQUINALDOL,Cc1ccc2c(Cl)cc(Cl)c(O)c2n1,CHEMBL224325,1997.0,Small molecule,Antiseptic,0,False,0,True,0,False,False,True,226.990.469.204
2464,TULOBUTEROL,CC(C)(C)NCC(O)c1ccccc1Cl,CHEMBL1159717,not found,Small molecule,,0,False,0,True,0,False,False,False,227.107.691.876
2465,DEXFENFLURAMINE,CCN[C@@H](C)Cc1cccc(C(F)(F)F)c1,CHEMBL248702,1996.0,Small molecule,Appetite Suppressant,0,True,0,True,0,True,False,False,231.123.484.172
2466,PHENOBARBITAL,CCC1(c2ccccc2)C(=O)NC(=O)NC1=O,CHEMBL40,1926.0,Small molecule,"Anticonvulsant; Sedative-Hypnotic,Sedative-Hypnotic; Anticonvulsant",0,False,0,True,0,False,True,True,232.084.792.244
2467,MELATONIN,COc1ccc2[nH]cc(CCNC(C)=O)c2c1,CHEMBL45,not found,Small molecule,,0,False,0,True,0,False,False,False,232.121.177.752
2468,DEXMETHYLPHENIDATE,COC(=O)[C@H](c1ccccc1)[C@H]1CCCCN1,CHEMBL827,2001.0,Small molecule,Psychostimulant,0,False,0,True,0,True,False,False,233.141.578.848
2469,MEPTAZINOL,CCC1(c2cccc(O)c2)CCCCN(C)C1,CHEMBL314437,not found,Small molecule,Analgesic,0,False,0,True,0,False,False,False,233.177.964.356
2470,AMYL NITRITE,CC(C)CCON=O.CCC(C)CON=O,CHEMBL3833339,1979.0,Small molecule,Antihypertensive,0,False,0,True,0,False,False,False,234.157.957.184
2471,CYCLOBARBITAL,CCC1(C2=CCCCC2)C(=O)NC(=O)NC1=O,CHEMBL268164,not found,Small molecule,,0,True,0,True,0,False,False,False,236.116.092.372
2472,ACEFYLLINE,Cn1c(=O)c2c(ncn2CC(=O)O)n(C)c1=O,CHEMBL70246,not found,Small molecule,,0,False,0,True,1,False,False,False,2.380.702.048
2473,PROXYPHYLLINE,CC(O)Cn1cnc2c1c(=O)n(C)c(=O)n2C,CHEMBL37390,not found,Small molecule,,0,False,0,True,1,False,False,False,238.106.590.308
2474,CYSTINE,N[C@@H](CSSC[C@H](N)C(=O)O)C(=O)O,CHEMBL590540,2008.0,Small molecule,Amino Acid;Antiacne,0,False,0,True,0,True,False,True,240.023.848.864
2475,FLUINDIONE,O=C1c2ccccc2C(=O)C1c1ccc(F)cc1,CHEMBL24924,not found,Small molecule,,0,False,0,True,0,False,False,False,240.058.657.748
2476,MOXONIDINE,COc1nc(C)nc(Cl)c1NC1=NCCN1,CHEMBL19236,not found,Small molecule,,0,False,0,True,0,False,False,False,24.107.303.768.399.900
2477,MEXENONE,COc1ccc(C(=O)c2ccc(C)cc2)c(O)c1,CHEMBL1898387,not found,Small molecule,,0,False,0,True,0,False,False,True,242.094.294.308
2478,MOLSIDOMINE,CCOC(=O)[N-]c1c[n+](N2CCOCC2)no1,CHEMBL1329455,not found,Small molecule,,0,False,0,True,0,False,False,False,242.101.504.928
2479,AGOMELATINE,COc1ccc2cccc(CCNC(C)=O)c2c1,CHEMBL10878,not found,Small molecule,,0,False,0,True,0,False,False,False,243.125.928.784
2480,XYLOMETAZOLINE,Cc1cc(C(C)(C)C)cc(C)c1CC1=NCCN1,CHEMBL312448,1959.0,Small molecule,Adrenergic (vasoconstrictor),0,False,0,True,0,False,False,True,24.419.394.876.799.900
2481,ISOAMINILE,CC(CC(C#N)(c1ccccc1)C(C)C)N(C)C,CHEMBL2105002,not found,Small molecule,,0,False,0,True,0,False,False,False,24.419.394.876.799.900
2482,MEPHOBARBITAL,CCC1(c2ccccc2)C(=O)NC(=O)N(C)C1=O,CHEMBL45029,1935.0,Small molecule,Anticonvulsant; Sedative-Hypnotic,0,True,0,True,0,True,False,False,246.100.442.308
2483,ENOXIMONE,CSc1ccc(C(=O)c2[nH]c(=O)[nH]c2C)cc1,CHEMBL249856,not found,Small molecule,Cardiotonic,0,False,0,True,0,False,False,False,248.061.948.624
2484,AMOBARBITAL SODIUM,CCC1(CCC(C)C)C(=O)N=C([O-])NC1=O.[Na+],CHEMBL2105941,not found,Small molecule,Sedative-Hypnotic,0,True,0,True,0,False,False,False,248.113.686.684
2485,ERDOSTEINE,O=C(O)CSCC(=O)NC1CCSC1=O,CHEMBL1697744,not found,Small molecule,,0,False,0,True,0,False,False,False,249.012.949.832
2486,CINOXATE,CCOCCOC(=O)/C=C/c1ccc(OC)cc1,CHEMBL2104045,not found,Small molecule,Ultraviolet Screen,0,False,0,True,0,False,False,True,250.120.509.056
2487,NEFOPAM,CN1CCOC(c2ccccc2)c2ccccc2C1,CHEMBL465026,not found,Small molecule,Analgesic,0,False,0,True,0,False,False,False,253.146.664.228
2488,FENBUFEN,O=C(O)CCC(=O)c1ccc(-c2ccccc2)cc1,CHEMBL277522,not found,Small molecule,Anti-Inflammatory,0,False,0,True,0,False,False,False,254.094.294.308
2489,ESLICARBAZEPINE,NC(=O)N1c2ccccc2C[C@H](O)c2ccccc21,CHEMBL315985,2021.0,Small molecule,Antiepileptic,0,False,0,True,0,True,False,False,254.105.527.688
2490,BENSERAZIDE,NC(CO)C(=O)NNCc1ccc(O)c(O)c1O,CHEMBL1096979,not found,Small molecule,Inhibitor (decarboxylase),0,False,0,True,0,True,False,False,25.710.117.058.000.000
2491,SALSALATE,O=C(Oc1ccccc1C(=O)O)c1ccccc1O,CHEMBL154111,not found,Small molecule,Anti-Inflammatory; Analgesic,0,False,0,True,0,True,False,False,25.805.282.342.000.000
2492,TIAPROFENIC ACID,CC(C(=O)O)c1ccc(C(=O)c2ccccc2)s1,CHEMBL365795,not found,Small molecule,,0,False,0,True,0,True,False,False,260.050.715.244
2493,TOLFENAMIC ACID,Cc1c(Cl)cccc1Nc1ccccc1C(=O)O,CHEMBL121626,not found,Small molecule,,0,False,0,True,0,True,True,False,261.055.656.304
2494,PHENINDAMINE,CN1CCC2=C(C1)C(c1ccccc1)c1ccccc12,CHEMBL278398,not found,Small molecule,,0,False,0,True,0,False,False,False,261.151.749.608
2495,SULFIRAM,CCN(CC)C(=S)SC(=S)N(CC)CC,CHEMBL2004297,not found,Small molecule,,0,False,0,True,0,False,False,False,26.407.886.164
2496,MIANSERIN,CN1CCN2c3ccccc3Cc3ccccc3C2C1,CHEMBL6437,not found,Small molecule,Antihistaminic; Serotonin Inhibitor,0,False,0,True,0,True,False,False,26.416.264.864
2497,PRACTOLOL,CC(=O)Nc1ccc(OCC(O)CNC(C)C)cc1,CHEMBL6995,not found,Small molecule,Anti-Adrenergic (beta-receptor),0,True,0,True,0,False,False,False,266.163.042.564
2498,TRIMETAZIDINE,COc1ccc(CN2CCNCC2)c(OC)c1OC,CHEMBL203266,not found,Small molecule,,0,False,0,True,0,True,False,False,266.163.042.564
2499,MOCLOBEMIDE,O=C(NCCN1CCOCC1)c1ccc(Cl)cc1,CHEMBL86304,not found,Small molecule,Antidepressant,0,False,0,True,0,True,False,False,268.097.855.464
2500,RAZOXANE,CC(CN1CC(=O)NC(=O)C1)N1CC(=O)NC(=O)C1,CHEMBL444186,1995.0,Small molecule,Cardiomyopathy,0,False,0,True,0,False,True,False,268.117.154.992
2501,MEPTAZINOL HYDROCHLORIDE,CCC1(c2cccc(O)c2)CCCCN(C)C1.Cl,CHEMBL1477274,not found,Small molecule,Analgesic,0,False,0,True,0,True,True,False,269.154.642.068
2502,MEDAZEPAM,CN1CCN=C(c2ccccc2)c2cc(Cl)ccc21,CHEMBL28333,not found,Small molecule,Tranquilizer (minor),0,False,0,True,0,True,False,False,27.009.237.616
2503,PILOCARPINE NITRATE,CC[C@@H]1C(=O)OC[C@@H]1Cc1cncn1C.O=[N+]([O-])O,CHEMBL1213136,1974.0,Small molecule,Cholinergic (ophthalmic),0,False,0,True,0,False,False,True,27.111.682.064.400.000
2504,ACETARSONE,CC(=O)Nc1cc([As](=O)(O)O)ccc1O,CHEMBL1330792,not found,Small molecule,,0,True,0,True,0,False,False,False,27.497.749.392.000.000
2505,NIFUROXAZIDE,O=C(N/N=C/c1ccc([N+](=O)[O-])o1)c1ccc(O)cc1,CHEMBL244888,not found,Small molecule,,0,False,0,True,0,True,False,False,27.505.422.038.800.000
2506,HOMATROPINE,CN1[C@@H]2CC[C@H]1C[C@@H](OC(=O)C(O)c1ccccc1)C2,CHEMBL1618018,not found,Small molecule,Anticholinergic,0,False,0,True,0,False,False,False,275.152.143.532
2507,PHYSOSTIGMINE,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C,CHEMBL94,not found,Small molecule,Cholinergic (ophthalmic),0,False,0,True,0,False,False,False,275.163.376.912
2508,CLENBUTEROL,CC(C)(C)NCC(O)c1cc(Cl)c(N)c(Cl)c1,CHEMBL49080,not found,Small molecule,,0,False,0,True,0,True,False,False,27.607.961.855.599.900
2509,MEBHYDROLIN,CN1CCc2c(c3ccccc3n2Cc2ccccc2)C1,CHEMBL1625607,not found,Small molecule,,0,False,0,True,0,True,False,False,27.616.264.864
2510,CYCLANDELATE,CC1CC(OC(=O)C(O)c2ccccc2)CC(C)(C)C1,CHEMBL1480987,not found,Small molecule,,0,False,0,True,0,True,False,False,276.172.544.628
2511,PADIMATE O,CCCCC(CC)COC(=O)c1ccc(N(C)C)cc1,CHEMBL1323699,1999.0,Small molecule,Ultraviolet Screen,0,False,0,True,0,False,False,True,277.204.179.104
2512,TREOSULFAN,CS(=O)(=O)OC[C@H](O)[C@@H](O)COS(C)(=O)=O,CHEMBL455186,not found,Small molecule,,0,False,0,True,0,False,False,False,278.013.009.408
2513,GAMOLENIC ACID,CCCCC/C=C\C/C=C\C/C=C\CCCCC(=O)O,CHEMBL464982,not found,Small molecule,,0,False,0,True,0,False,False,False,2.782.245.802
2514,MOXISYLYTE,CC(=O)Oc1cc(C(C)C)c(OCCN(C)C)cc1C,CHEMBL159226,1987.0,Small molecule,Adrenergic,0,False,0,True,0,True,False,False,27.918.344.366
2515,SULFAMETHOXYPYRIDAZINE,COc1ccc(NS(=O)(=O)c2ccc(N)cc2)nn1,CHEMBL268869,not found,Small molecule,,0,False,0,True,0,True,False,False,280.063.011.244
2516,SULFALENE,COc1nccnc1NS(=O)(=O)c1ccc(N)cc1,CHEMBL1525826,not found,Small molecule,Antibacterial,0,False,0,True,0,True,False,False,280.063.011.244
2517,FLUFENAMIC ACID,O=C(O)c1ccccc1Nc1cccc(C(F)(F)F)c1,CHEMBL23588,not found,Small molecule,Anti-Inflammatory,0,False,0,True,0,True,False,True,28.106.636.322
2518,NITRAZEPAM,O=C1CN=C(c2ccccc2)c2cc([N+](=O)[O-])ccc2N1,CHEMBL13209,not found,Small molecule,Anticonvulsant; Sedative-Hypnotic,0,False,0,True,0,True,False,False,281.080.041.212
2519,ALVERINE,CCN(CCCc1ccccc1)CCCc1ccccc1,CHEMBL253371,not found,Small molecule,Anticholinergic,0,False,0,True,0,False,False,False,281.214.349.864
2520,ARTEMISININ,C[C@@H]1CC[C@H]2[C@@H](C)C(=O)O[C@@H]3O[C@]4(C)CC[C@@H]1[C@]32OO4,CHEMBL567597,not found,Small molecule,,0,False,0,True,1,True,False,False,282.146.723.804
2521,EMEPRONIUM,CC[N+](C)(C)C(C)CC(c1ccccc1)c1ccccc1,CHEMBL2110805,not found,Small molecule,,0,False,0,True,0,False,False,False,28.222.162.631.609
2522,ATALUREN,O=C(O)c1cccc(-c2noc(-c3ccccc3F)n2)c1,CHEMBL256997,not found,Small molecule,,0,False,0,True,0,True,False,False,28.405.972.036.800.000
2523,TAUROLIDINE,O=S1(=O)CCN(CN2CCS(=O)(=O)NC2)CN1,CHEMBL2105420,not found,Small molecule,,0,False,0,True,0,False,False,False,284.061.296.992
2524,TROPISETRON,CN1[C@@H]2CC[C@H]1C[C@@H](OC(=O)c1c[nH]c3ccccc13)C2,CHEMBL56564,not found,Small molecule,,0,False,0,True,0,False,False,False,28.415.247.788
2525,ARTENIMOL,C[C@H]1[C@@H](O)O[C@@H]2O[C@]3(C)CC[C@H]4[C@H](C)CC[C@@H]1[C@@]24OO3,CHEMBL252518,not found,Small molecule,,0,False,0,True,1,True,False,False,284.162.373.868
2526,IPRINDOLE,CN(C)CCCn1c2c(c3ccccc31)CCCCCC2,CHEMBL126224,not found,Small molecule,Antidepressant,0,False,0,True,0,False,False,False,284.225.248.896
2527,PROTHIPENDYL,CN(C)CCCN1c2ccccc2Sc2cccnc21,CHEMBL2111030,not found,Small molecule,,0,False,0,True,0,False,False,False,285.129.968.608
2528,CIPROFIBRATE,CC(C)(Oc1ccc(C2CC2(Cl)Cl)cc1)C(=O)O,CHEMBL557555,not found,Small molecule,Antihyperlipoproteinemic,0,False,0,True,0,True,False,False,28.803.199.966.799.900
2529,ESTRIOL,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1C[C@@H](O)[C@@H]2O,CHEMBL193482,not found,Small molecule,Estrogen,0,False,0,True,1,False,False,False,28.817.254.462.799.900
2530,NEFOPAM HYDROCHLORIDE,CN1CCOC(c2ccccc2)c2ccccc2C1.Cl,CHEMBL1407915,not found,Small molecule,Analgesic,0,False,0,True,0,False,False,False,28.912.334.194
2531,HYOSCYAMINE,CN1[C@@H]2CC[C@H]1C[C@@H](OC(=O)[C@H](CO)c1ccccc1)C2,CHEMBL1331216,not found,Small molecule,Anticholinergic,0,False,0,True,0,False,False,False,289.167.793.596
2532,SULTHIAME,NS(=O)(=O)c1ccc(N2CCCCS2(=O)=O)cc1,CHEMBL328560,not found,Small molecule,Anticonvulsant,0,False,0,True,0,False,False,False,290.039.498.928
2533,METHENAMINE MANDELATE,C1N2CN3CN1CN(C2)C3.O=C(O)C(O)c1ccccc1,CHEMBL3833312,1967.0,Small molecule,Antibacterial,0,False,0,True,0,True,False,False,29.215.354.049.999.900
2534,DIMETHINDENE,CC(C1=C(CCN(C)C)Cc2ccccc21)c1ccccn1,CHEMBL22108,not found,Small molecule,Antihistaminic,0,False,0,True,0,True,False,True,292.193.948.768
2535,LUMIRACOXIB,Cc1ccc(Nc2c(F)cccc2Cl)c(CC(=O)O)c1,CHEMBL404108,not found,Small molecule,,0,True,0,True,0,True,False,False,293.061.884.556
2536,BUTRIPTYLINE,CC(CC1c2ccccc2CCc2ccccc21)CN(C)C,CHEMBL2110816,not found,Small molecule,Antidepressant,0,False,0,True,0,True,False,False,293.214.349.864
2537,ROSOXACIN,CCn1cc(C(=O)O)c(=O)c2ccc(-c3ccncc3)cc21,CHEMBL291157,not found,Small molecule,Antibacterial,0,False,0,True,0,False,False,False,294.100.442.308
2538,DOTHIEPIN,CN(C)CC/C=C1\c2ccccc2CSc2ccccc21,CHEMBL1492500,not found,Small molecule,Antidepressant,0,False,0,True,0,True,False,False,295.139.470.672
2539,TERTATOLOL,CC(C)(C)NCC(O)COc1cccc2c1SCCC2,CHEMBL434200,not found,Small molecule,,0,False,0,True,0,False,False,False,29.516.060.004
2540,DIBENZEPIN,CN(C)CCN1C(=O)c2ccccc2N(C)c2ccccc21,CHEMBL1442422,not found,Small molecule,Antidepressant,0,False,0,True,0,True,False,False,295.168.462.292
2541,PIRIBEDIL,c1cnc(N2CCN(Cc3ccc4c(c3)OCO4)CC2)nc1,CHEMBL1371770,not found,Small molecule,,0,False,0,True,0,False,False,False,298.142.975.816
2542,MINAPRINE,Cc1cc(-c2ccccc2)nnc1NCCN1CCOCC1,CHEMBL278819,not found,Small molecule,"Antidepressant,Psychotropic",0,True,0,True,0,True,False,False,298.179.361.324
2543,HYDROCODONE,COc1ccc2c3c1O[C@H]1C(=O)CC[C@H]4[C@@H](C2)N(C)CC[C@]314,CHEMBL1457,2000.0,Small molecule,Antitussive,0,True,0,True,1,True,False,False,299.152.143.532
2544,MIANSERIN HYDROCHLORIDE,CN1CCN2c3ccccc3Cc3ccccc3C2C1.Cl,CHEMBL544428,not found,Small molecule,Antihistaminic; Serotonin Inhibitor,0,False,0,True,0,False,False,False,300.139.326.352
2545,APAZONE,CCCC1C(=O)N2C(N(C)C)=Nc3ccc(C)cc3N2C1=O,CHEMBL1565476,not found,Small molecule,Anti-Inflammatory,0,False,0,True,0,False,False,False,30.015.862.588
2546,METHANDROSTENOLONE,C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,CHEMBL1418176,1961.0,Small molecule,Androgenic,0,True,0,True,1,True,False,False,300.208.930.136
2547,ALLYLESTRENOL,C=CC[C@]1(O)CC[C@H]2[C@@H]3CCC4=CCCCC4[C@H]3CC[C@@]21C,CHEMBL2105618,not found,Small molecule,,0,False,0,True,1,False,False,False,300.245.315.644
2548,ANTAZOLINE HYDROCHLORIDE,Cl.c1ccc(CN(CC2=NCCN2)c2ccccc2)cc1,CHEMBL1256819,1990.0,Small molecule,Antihistaminic/Anticholinergic,0,False,0,True,0,False,False,True,30.113.457.531.999.900
2549,ISOXSUPRINE,CC(COc1ccccc1)NC(C)C(O)c1ccc(O)cc1,CHEMBL1197051,not found,Small molecule,Vasodilator,0,False,0,True,0,True,False,False,301.167.793.596
2550,NEOSTIGMINE BROMIDE,CN(C)C(=O)Oc1cccc([N+](C)(C)C)c1.[Br-],CHEMBL54126,not found,Small molecule,Cholinergic,0,False,0,True,0,True,False,False,302.062.989.948
2551,CYCLIZINE HYDROCHLORIDE,CN1CCN(C(c2ccccc2)c2ccccc2)CC1.Cl,CHEMBL1324714,1954.0,Small molecule,Antihistamine/Anti-Emetic,0,False,0,True,0,True,True,False,302.154.976.416
